,X,Y
13842,91.63660009396281,0
13843,74.57390429705326,1
13844,78.64608110754249,0
13845,75.90446887635397,0
13846,66.28329094001167,1
13847,67.71312662287048,0
13848,85.39931771269733,1
13849,95.25597743567684,1
13850,67.50398159924423,0
13851,83.58976579024426,1
13852,80.97928481517626,1
13853,95.20797773070265,1
13854,71.905629756645,0
13855,85.21155457152783,0
13856,93.29204525453805,0
13857,85.26914030201578,1
13858,83.68187844750892,0
13859,76.08247679430488,0
13860,88.61337392635417,0
13861,80.09652992098914,1
13862,83.76866722787337,1
13863,64.1988869918269,1
13864,79.53539009629883,0
13865,70.77002152914581,0
13866,71.2632103884008,0
13867,71.76756592309428,0
13868,87.91452235326066,1
13869,80.37026165110811,0
13870,60.770334439501006,0
13871,62.142576171907706,0
13872,81.81341576952809,0
13873,93.37240602971177,0
13874,79.98381517788359,0
13875,91.08964204163297,1
13876,63.25549975077036,0
13877,87.26274261044858,0
13878,88.23598332415662,0
13879,73.82105619523631,1
13880,72.43609617951962,1
13881,100.0,1
13882,88.08275267552318,0
13883,85.06287749292737,1
13884,60.386058537277144,0
13885,85.3099690803021,0
13886,95.98106848601188,0
13887,72.42848296422767,1
13888,100.0,1
13889,84.47678890298096,1
13890,73.60877697193415,1
13891,70.15612820575001,0
13892,59.83303523020574,0
13893,77.52633150431471,1
13894,80.51727426764053,0
13895,72.74511841482416,1
13896,73.46001738602396,0
13897,73.41735367762158,1
13898,73.47745703303846,1
13899,86.72418574824681,0
13900,66.43504569687606,0
13901,89.65599483309435,1
13902,83.34903776370531,1
13903,76.29281113447745,0
13904,63.20923940134652,0
13905,86.0017236720095,1
13906,81.58901179439343,1
13907,88.76025523951054,1
13908,81.34293982725565,1
13909,74.55842152025014,1
13910,73.51859997146656,0
13911,79.09239785543237,0
13912,79.31450609498772,1
13913,89.76185296271638,1
13914,100.0,1
13915,58.45246308918127,1
13916,95.73235233274411,1
13917,79.51515611465939,0
13918,82.21250629451046,1
13919,80.52349201819533,1
13920,88.33762931017839,0
13921,73.21010812680747,0
13922,77.37402296429288,0
13923,79.55738460038937,0
13924,86.11339644500475,1
13925,85.14247120124841,1
13926,76.6085717866338,0
13927,64.97005592347617,1
13928,75.66605435101691,0
13929,63.84528158506013,0
13930,78.4764954361984,1
13931,89.75361687678596,0
13932,90.54493775237731,0
13933,81.0547605298012,1
13934,91.6775709593965,1
13935,90.8159852925162,1
13936,99.8713399024582,0
13937,93.61791293958417,1
13938,92.99540777887843,1
13939,69.16085710127491,0
13940,90.1031380610026,1
13941,52.21505155246233,1
13942,83.36458858652159,0
13943,74.18295910343971,0
13944,95.77665534063861,0
13945,92.30016172291909,0
13946,86.8427493883946,1
13947,80.76658177938246,0
13948,80.79284247256801,1
13949,66.79116198871009,1
13950,71.3267012891954,0
13951,81.14511642137171,0
13952,83.98367872844833,1
13953,75.67095288373748,0
13954,75.86639018591607,1
13955,96.70774661624972,0
13956,77.33410535468462,0
13957,77.58631085850269,0
13958,53.965950981903106,0
13959,83.44923666608389,0
13960,54.55119321185318,0
13961,63.419160955611744,0
13962,95.16290855512598,0
13963,73.12358946319388,0
13964,95.12982475242572,1
13965,84.40933654074541,0
13966,86.36325027137143,1
13967,76.54458869841959,1
13968,76.45164720773892,0
13969,77.61713071973384,0
13970,82.2440509705584,1
13971,78.33512378113126,0
13972,90.13578303216582,0
13973,74.8234489354543,1
13974,81.31152981223408,0
13975,71.24323090810189,0
13976,85.9991242144799,0
13977,77.09875328402623,0
13978,80.1013421892042,1
13979,83.99312751181698,1
13980,72.45348245779996,0
13981,66.59804578392216,0
13982,89.09186285007969,1
13983,84.79634794391559,0
13984,60.17399520183295,1
13985,78.48258673612197,1
13986,88.80154455282117,1
13987,86.65313316639815,0
13988,94.54594878067206,1
13989,76.0976753834258,0
13990,74.14609123662113,0
13991,77.6414509706688,0
13992,75.14521895076986,0
13993,82.21614175240235,1
13994,60.57914659388612,0
13995,84.47426103055037,0
13996,71.07466543396401,0
13997,77.88405099543985,0
13998,66.3511340390927,0
13999,90.01324593480928,0
14000,91.60887264906833,0
14001,83.57882406259539,1
14002,69.21446954079794,1
14003,86.71885773310575,1
14004,73.12630158426337,0
14005,74.78361083476398,1
14006,86.16330090236194,0
14007,83.97033629663407,0
14008,65.43450671616095,0
14009,81.12084218447121,1
14010,82.19806107277176,1
14011,82.17796895845034,0
14012,75.02794707352903,0
14013,75.24104396833016,0
14014,73.15727800198545,0
14015,91.11933646998693,0
14016,95.16638893925602,0
14017,85.94164641794569,0
14018,75.60959142632836,0
14019,68.07643779720463,0
14020,69.27580011314193,1
14021,80.27249712004784,0
14022,57.313619321409945,0
14023,85.62512316004968,1
14024,66.68910702666186,1
14025,70.09312792467371,0
14026,82.57671493643826,1
14027,78.18479812262883,1
14028,86.10808244660899,1
14029,82.97953032859554,1
14030,71.27777549745122,1
14031,71.06567294969106,1
14032,85.15618325229616,1
14033,86.63542817469899,0
14034,88.76455567585352,0
14035,60.538859753771256,0
14036,81.57330977335451,1
14037,74.9435785286098,0
14038,79.81626626149234,1
14039,86.33487919737064,1
14040,82.65321509633517,1
14041,94.31259364144609,1
14042,99.45999685346993,1
14043,84.02144232689682,0
14044,90.47677744530989,1
14045,75.14477372359647,0
14046,63.16457362372565,1
14047,77.8738697398056,1
14048,66.49864590555732,0
14049,79.45435759931435,1
14050,85.48125577481918,1
14051,84.2480229311031,1
14052,77.75810557759952,0
14053,78.2253955330523,0
14054,100.0,1
14055,82.51525392716434,1
14056,88.6730673007284,1
14057,75.42759907582966,0
14058,63.967999376188516,0
14059,66.93643901323293,0
14060,87.72980876075204,1
14061,74.22025190016345,1
14062,83.73726810322273,0
14063,78.00793896231723,0
14064,98.34268525900339,1
14065,78.3163938572501,0
14066,95.16485802830955,1
14067,78.22836648538846,0
14068,85.92484096628293,1
14069,60.49184709361488,0
14070,84.02215508278559,1
14071,97.22078633726677,0
14072,89.58809821508576,1
14073,88.35685391872659,1
14074,86.91418462999776,0
14075,80.95903460210891,1
14076,80.46763777627137,0
14077,77.24545103120141,0
14078,67.27514680015013,0
14079,75.25843226583189,0
14080,87.17943578700229,1
14081,73.4718519409277,0
14082,87.78777333997041,0
14083,82.38790218595861,0
14084,81.40092220772972,0
14085,80.42833650100904,1
14086,89.20187514560938,0
14087,61.49258684219597,0
14088,80.55827657830501,0
14089,84.38610299193547,1
14090,85.20491154405714,0
14091,53.06823272541064,1
14092,73.79155518183921,0
14093,58.638838266117546,1
14094,81.21623468184087,1
14095,83.12381065394194,1
14096,75.19599525861393,0
14097,82.59680077326257,0
14098,81.21550032404,0
14099,62.509276813482,1
14100,82.00747235572206,1
14101,93.97602757797995,1
14102,89.23671035769735,1
14103,62.80737204228656,0
14104,86.4166699799607,1
14105,89.53208116679515,1
14106,85.68773317043652,1
14107,83.97889366736062,1
14108,79.9807838604596,1
14109,83.34585968323651,0
14110,76.69164630597064,0
14111,79.99103784690192,0
14112,70.44492510589707,1
14113,77.8732440323372,0
14114,78.66145585133232,0
14115,88.73577387416925,0
14116,91.82438896099772,1
14117,87.71694275967207,1
14118,64.78773012251878,1
14119,82.41169876527272,0
14120,65.13316449664173,0
14121,78.98154241874903,1
14122,98.37566544443145,0
14123,82.97396044988659,1
14124,94.7253557262198,0
14125,80.22381847786433,0
14126,81.14866610782084,1
14127,95.03325627622019,0
14128,68.19471896343876,0
14129,75.07607146807918,1
14130,72.28202375162816,1
14131,81.4493382773877,1
14132,88.61957728577765,1
14133,62.06683453040482,1
14134,82.48151860139782,1
14135,78.66379835307279,1
14136,68.39520144040645,0
14137,87.45680981170025,0
14138,81.34637224089118,1
14139,91.55219889380815,0
14140,73.90234674417901,0
14141,72.46166430517809,0
14142,91.67703815647202,1
14143,76.60046652954502,0
14144,83.23981781066138,1
14145,82.76220569691077,1
14146,87.95979913382855,1
14147,72.32523129088528,1
14148,85.47796187488333,0
14149,79.07489548383963,0
14150,74.35374125518022,0
14151,86.66094072319618,1
14152,81.30373952134497,1
14153,81.5874507010806,1
14154,89.02904313061374,1
14155,74.50656717662913,0
14156,73.78267577469678,0
14157,80.6745317947988,1
14158,93.0940524248089,0
14159,71.24376798259047,0
14160,81.02974479739505,1
14161,100.0,0
14162,86.4195201229187,0
14163,71.44732046858478,0
14164,83.15234897725786,1
14165,91.32618855895944,0
14166,89.83640383899132,0
14167,85.96060045650876,1
14168,82.44507364867397,1
14169,74.23331310591989,1
14170,68.43535436496919,0
14171,73.24239913734318,0
14172,71.07162856018431,1
14173,93.5335835041846,1
14174,92.32352455638299,1
14175,86.86393168403322,1
14176,74.54557378681824,0
14177,76.95838695047321,0
14178,92.01984740685748,1
14179,76.75136312493585,1
14180,91.98514702614418,1
14181,85.60784983101865,1
14182,61.58229979488654,0
14183,80.05025313502762,0
14184,81.07523423676088,1
14185,66.15436464529569,0
14186,73.7380794032326,0
14187,61.86936713864192,1
14188,77.11031166645164,0
14189,75.85801389247585,0
14190,83.34903757277212,0
14191,59.97918659726035,0
14192,75.4630517499816,1
14193,69.66537247318007,0
14194,73.9957849074099,0
14195,81.64728430787115,1
14196,80.87688672308701,1
14197,77.62346088587469,0
14198,79.19060805205717,1
14199,79.2473025011686,0
14200,96.32194606260715,1
14201,79.71073372839717,0
14202,85.77127641913025,1
14203,76.31366078947218,0
14204,90.44293048861476,0
14205,79.3585617851883,1
14206,87.05263729028168,1
14207,71.3942402906041,1
14208,77.27679209061101,0
14209,82.2556381957036,0
14210,100.0,0
14211,70.56960450857221,0
14212,79.16012951296344,1
14213,67.86011098569486,1
14214,82.89624045396687,0
14215,71.81782230590096,0
14216,100.0,0
14217,79.08372807444422,0
14218,95.95997325709942,1
14219,89.7979636660539,1
14220,82.59246631631252,1
14221,78.31737262675166,0
14222,88.01534542205829,1
14223,84.96955844708408,1
14224,89.38044598875433,1
14225,64.72476733640552,0
14226,97.18875964655888,1
14227,59.1865963563496,0
14228,96.50709133860315,1
14229,88.33434042844621,0
14230,71.95092723128762,1
14231,83.46420751858786,1
14232,100.0,1
14233,69.66099865414036,0
14234,75.29766037828315,0
14235,100.0,1
14236,83.18805615628878,1
14237,68.65840856005676,0
14238,86.08579724384964,0
14239,70.75077626713102,0
14240,74.26050117698088,1
14241,82.97117818568056,1
14242,83.15651014913368,1
14243,80.53845630004248,0
14244,84.49328147134987,1
14245,78.87257761147289,1
14246,72.44363505562696,0
14247,71.67659299544485,1
14248,100.0,0
14249,95.91110341375233,1
14250,66.10122606745932,0
14251,80.11164903074386,0
14252,92.76098336873395,1
14253,74.47764843207331,1
14254,70.12456389838529,0
14255,81.88677413626628,0
14256,89.6530833196247,0
14257,90.33620657032588,0
14258,90.35263763429064,1
14259,83.44502201263788,1
14260,86.44855983511641,1
14261,65.55086347565208,0
14262,85.35498253818439,1
14263,67.49203233148243,0
14264,97.78627428907942,0
14265,76.51213439066674,0
14266,78.18917176725735,0
14267,85.20411840248705,0
14268,65.43521383899031,0
14269,86.49008769381096,1
14270,93.86961030909163,1
14271,81.21592056610287,1
14272,95.0308953450775,0
14273,80.56457383736527,0
14274,77.25840332435736,0
14275,87.73755114466806,1
14276,91.23677368084228,1
14277,83.40177817554027,1
14278,72.11824376048342,1
14279,91.93264377665827,1
14280,90.28627251817669,0
14281,74.06118043537607,0
14282,78.99880783741668,1
14283,90.18100139523499,1
14284,96.86973282448126,1
14285,75.1061039841335,0
14286,96.96039108199425,0
14287,78.61446122145222,0
14288,82.65206888514908,1
14289,78.12471833462723,0
14290,88.33056514205731,1
14291,86.68359497362283,1
14292,80.88829209652418,0
14293,79.51918325944811,0
14294,88.23770162314989,1
14295,100.0,0
14296,92.11088421829126,1
14297,70.86202293982335,0
14298,94.28118909411054,0
14299,77.3694852118055,1
14300,71.09584793207323,0
14301,75.05169296662052,0
14302,94.28858063291055,1
14303,94.36292024208386,1
14304,75.81569951529542,1
14305,70.68686658563446,0
14306,64.74986040932735,0
14307,55.54970332431549,0
14308,89.74867718838078,1
14309,70.34645426530808,0
14310,78.82821916733702,1
14311,83.62424869095067,0
14312,67.06362074046199,0
14313,83.42362120111694,0
14314,76.10220651362884,0
14315,89.94831373903003,1
14316,71.70721113856209,0
14317,70.13186774313604,0
14318,76.02775208953487,1
14319,66.00800035079139,0
14320,80.00180410690935,1
14321,88.61152603176541,1
14322,80.18885908188439,0
14323,89.49295746061566,1
14324,63.367143103901086,0
14325,79.62425058045442,0
14326,91.58954443607945,1
14327,95.79504331518244,0
14328,66.84382643433898,1
14329,82.52350876476872,1
14330,71.48340176460029,0
14331,85.46571638972061,1
14332,93.25816549524312,1
14333,89.41470767093277,1
14334,75.74889322738538,1
14335,79.79315551880354,1
14336,81.51629315893345,1
14337,59.927112314315345,0
14338,68.42345075543773,1
14339,100.0,0
14340,76.20148301350675,0
14341,84.64508434501177,1
14342,82.22270060926175,1
14343,86.62194999198479,1
14344,72.5727244555591,1
14345,90.43464620993393,0
14346,65.21431138727903,0
14347,88.90958910667253,1
14348,71.1135187887927,0
14349,96.41812836095413,0
14350,85.21924033695488,0
14351,61.707314924526315,0
14352,94.9187769293837,1
14353,80.987447715325,1
14354,81.11655781273802,0
14355,65.25245804553231,1
14356,73.57868429797706,0
14357,73.73768600553035,0
14358,85.68239084933693,0
14359,89.36057239904304,1
14360,77.46372788082441,1
14361,85.93860028697762,1
14362,74.50806864838684,0
14363,76.34456804265858,0
14364,100.0,0
14365,70.62218144622996,0
14366,55.24081601489058,0
14367,88.93195855989302,0
14368,93.97855750450218,0
14369,70.2606698380682,1
14370,59.14710045750288,1
14371,80.38848468677826,1
14372,78.64892508679364,1
14373,70.88481978488716,0
14374,88.12488540301678,1
14375,95.4862074918827,0
14376,74.93081230383294,0
14377,84.2586611218607,1
14378,95.65216157298244,1
14379,93.71523607873341,1
14380,76.60744082430386,0
14381,76.40183325595098,0
14382,81.49805065191997,1
14383,100.0,1
14384,84.32822306294106,1
14385,71.53286728292392,0
14386,85.59564340855339,1
14387,93.13529314458097,1
14388,98.97299878107235,1
14389,86.66717852947451,0
14390,79.6826636113205,1
14391,72.40512354792008,1
14392,93.99837505922744,1
14393,84.07607251663278,1
14394,93.98328364993338,1
14395,64.8527686187378,0
14396,80.28566865652851,0
14397,94.15016700929756,1
14398,82.57662622034495,1
14399,76.03243135491824,0
14400,57.695134404657125,0
14401,52.91811994961174,0
14402,78.68233092911066,0
14403,69.76620990271984,1
14404,80.87038348241579,0
14405,73.0129525376256,1
14406,95.89931022830237,1
14407,70.29237074375757,0
14408,72.93664222775492,1
14409,80.17258826436851,1
14410,73.1163144549632,1
14411,77.03032638891013,1
14412,87.58714600020156,0
14413,75.8922846100303,1
14414,95.82193274769028,1
14415,68.40074566137035,0
14416,91.35376269844922,0
14417,67.55765909265764,1
14418,92.05058642771729,1
14419,80.31153965902351,1
14420,91.80473783040757,1
14421,86.18872980219437,0
14422,66.69058246667103,0
14423,83.28577440600202,1
14424,80.46214240214204,0
14425,74.15907168004418,0
14426,66.38740087988367,1
14427,94.08100835857215,1
14428,66.9082222581946,0
14429,59.791884552409584,0
14430,72.64292785352977,0
14431,79.05937644104506,0
14432,79.1122325772939,0
14433,67.29604814771986,0
14434,83.78898686460515,1
14435,80.33368704856491,0
14436,72.7029380453414,0
14437,90.39549030727146,1
14438,67.64184133165455,0
14439,92.10044108184556,1
14440,71.12835665528343,0
14441,100.0,0
14442,81.39285795229682,1
14443,85.25396899940695,0
14444,81.68275374088354,0
14445,95.74910506676507,0
14446,63.566889888201864,1
14447,70.49431626942028,0
14448,78.05475118832423,1
14449,65.12937442913308,0
14450,56.73852190224504,0
14451,67.85139161037635,0
14452,76.65822064073042,0
14453,79.16069909943472,0
14454,88.24569098939543,1
14455,60.98059505792156,1
14456,76.5513026971859,1
14457,86.5236401072755,0
14458,84.29053065369044,1
14459,61.940134379874365,0
14460,86.23106173003531,0
14461,61.27422915490979,1
14462,80.65150582318725,0
14463,72.53737882127126,0
14464,84.94195035681918,0
14465,75.11472837905079,0
14466,65.91350679808829,1
14467,77.98093785878712,0
14468,74.61770376782243,0
14469,80.63774683798596,1
14470,67.16050679687338,0
14471,75.63241079150433,0
14472,80.51244197218415,0
14473,73.62030899027505,1
14474,75.6795906036157,0
14475,83.90137959240114,0
14476,93.78851510337195,0
14477,81.99004533643449,1
14478,77.72742244775539,0
14479,82.37854497269814,0
14480,69.01184724094976,1
14481,59.94496499820721,1
14482,76.48709311584032,0
14483,77.02697858713155,1
14484,99.37386860911369,0
14485,89.72389071205976,0
14486,84.91971503526044,0
14487,100.0,0
14488,86.67911445210721,1
14489,53.19520211934773,0
14490,68.11877391111142,1
14491,61.87173969035359,0
14492,75.16743390736313,1
14493,77.82933802965134,0
14494,72.30623669094788,1
14495,63.92999301569422,0
14496,72.51808013290862,0
14497,79.5409555169996,0
14498,59.058379694238795,0
14499,83.6920401852949,1
14500,75.45942631130634,0
14501,94.92746907431115,1
14502,90.32680144860392,1
14503,69.23336224260547,1
14504,89.38117930451445,1
14505,79.77399344812848,0
14506,93.36386825412053,1
14507,69.74281552712107,0
14508,93.0491314150312,1
14509,80.25353502397203,0
14510,88.088778560998,0
14511,72.27750060464867,0
14512,83.68741565682411,1
14513,92.38303068388393,1
14514,75.47011296787271,0
14515,88.33004512717807,1
14516,88.24452160551282,0
14517,88.9790278703483,0
14518,73.37272479767212,0
14519,60.774863602593754,1
14520,96.58249749279335,1
14521,67.23695009995893,0
14522,77.31806220141299,1
14523,92.2451977132807,1
14524,82.13078268958435,1
14525,85.34872474903348,0
14526,80.99583057803802,1
14527,87.84953471920181,1
14528,93.56105298890981,1
14529,79.19904886369659,0
14530,77.88943597379615,0
14531,89.97375500021823,1
14532,78.97687944325642,0
14533,100.0,0
14534,84.02927806379768,1
14535,87.36225750991768,1
14536,78.8951979269645,0
14537,90.12168730154814,1
14538,75.69756427977308,0
14539,88.8463867913217,1
14540,78.10219741730856,1
14541,85.12023979152927,1
14542,87.56742446688475,1
14543,82.73895975893859,0
14544,80.27088955307626,1
14545,81.5569173386745,0
14546,80.07083179228786,0
14547,71.54409535106109,1
14548,78.2735217430078,0
14549,77.72537162599792,0
14550,84.01815430800013,0
14551,74.80554981431366,1
14552,90.60293448192314,1
14553,91.30184264827273,0
14554,81.80289704918528,1
14555,72.64104976882824,1
14556,93.80929766371898,1
14557,68.6193077805163,0
14558,84.43781370030597,0
14559,67.68577097079623,1
14560,79.63108195066854,0
14561,64.585587601308,0
14562,84.90859960098462,0
14563,82.55161033164178,0
14564,80.7254021480325,1
14565,96.25161890500709,0
14566,84.65877089594096,1
14567,84.08596384443865,0
14568,77.73528648669627,1
14569,62.832259338879595,0
14570,84.39802101868169,0
14571,86.65948511708686,0
14572,90.06904935996685,1
14573,77.97645713811721,1
14574,72.23840288327021,0
14575,78.59018316517574,1
14576,85.28920923847805,1
14577,70.31618283335709,0
14578,66.68038102985415,0
14579,79.3817734420691,1
14580,95.22252107192236,1
14581,74.53554532164384,0
14582,100.0,0
14583,78.94682155293422,0
14584,90.62303473592857,0
14585,89.45778639323821,1
14586,82.51187849242203,1
14587,71.78340204955678,1
14588,77.46405361926782,0
14589,65.1048753608973,1
14590,60.788995324746224,1
14591,85.44109855424162,0
14592,72.5195959502167,1
14593,88.8605777210548,0
14594,83.57025554111073,0
14595,95.684268320079,1
14596,88.96178552007228,0
14597,83.1841675965567,0
14598,81.27907631151355,0
14599,67.10462771832023,1
14600,71.03216734695093,0
14601,79.48840898797883,1
14602,83.5467655217564,1
14603,81.33346949917048,0
14604,74.23765524988762,1
14605,87.94775249893974,1
14606,62.28675512134491,0
14607,72.1686678989774,0
14608,80.30883902051532,1
14609,64.33041224604905,1
14610,63.12564695140312,0
14611,64.48771780043015,0
14612,96.52255481021795,1
14613,67.35927088270287,0
14614,82.79903260656293,1
14615,84.6286722993799,1
14616,85.95859916182587,1
14617,85.90314024911868,0
14618,93.30367778657619,1
14619,62.85401532600898,0
14620,87.25126557853044,0
14621,75.38644907654411,0
14622,73.41393780825187,0
14623,82.68649995235852,1
14624,99.64391907251468,0
14625,74.55578260760515,0
14626,88.42167305589865,1
14627,83.63885069700943,0
14628,86.72786706121153,1
14629,85.39502549646939,1
14630,92.43921072848832,0
14631,92.11426140388036,1
14632,92.72462239828863,0
14633,98.57859560570755,1
14634,90.02354765315467,0
14635,74.26889837924249,0
14636,81.27718105991147,0
14637,81.36475303031624,0
14638,78.30820937259703,1
14639,84.01117728320034,0
14640,94.16893723288501,0
14641,78.92818863625442,0
14642,78.20280765909523,0
14643,76.90372723683845,1
14644,61.34832177823012,0
14645,68.45603007239009,1
14646,64.56133628793229,0
14647,75.99672364964007,1
14648,73.6623364841368,0
14649,72.21615435270668,0
14650,88.03172301711922,1
14651,71.77959274881776,0
14652,76.89790271598794,0
14653,66.97775610278327,0
14654,79.13302169276888,0
14655,84.30452367928203,1
14656,69.3467411434729,0
14657,73.43201502069955,0
14658,68.72544572223082,0
14659,87.1128638195258,1
14660,97.02784136761808,1
14661,81.7610469365298,1
14662,71.89931448528674,0
14663,86.09313881149217,1
14664,76.91960314581372,0
14665,79.80891830560161,1
14666,80.40764706154559,1
14667,92.44614965514653,0
14668,64.79731878632217,0
14669,81.4057181149663,1
14670,74.24563808188128,0
14671,53.06966836743415,0
14672,70.49792671438978,1
14673,83.9330178603385,0
14674,86.77891946712664,0
14675,74.52414505856034,1
14676,79.48210943649936,0
14677,80.34544405541507,0
14678,81.48009665341465,1
14679,78.63673784128152,0
14680,82.80292874684979,1
14681,75.09259694038496,1
14682,68.38877366962089,1
14683,100.0,0
14684,100.0,1
14685,71.93031999057881,0
14686,82.18093933445438,1
14687,81.42274224568293,1
14688,75.01584368060698,1
14689,85.54800941997323,1
14690,89.56476978278248,1
14691,86.24563479061054,0
14692,84.53132263111624,1
14693,83.63751669720719,1
14694,76.27772824763801,0
14695,74.18064779570594,1
14696,79.93080955530878,0
14697,72.43854893030856,0
14698,71.93675900099839,0
14699,82.95152608393963,0
14700,78.02372244497447,0
14701,89.61972519510846,1
14702,75.99438986356185,1
14703,70.97286639594851,1
14704,62.00267590149347,0
14705,68.27212223129149,0
14706,83.03507725354136,1
14707,76.23551758275858,0
14708,86.79187758157511,0
14709,72.76142548562504,0
14710,78.00102364474425,1
14711,100.0,0
14712,78.21287289899776,0
14713,65.69437963041014,0
14714,70.29664695812015,1
14715,61.32998335884059,0
14716,100.0,1
14717,74.24914933339632,1
14718,76.13525956613857,0
14719,91.89764520631977,0
14720,62.37554921577742,0
14721,74.1395096110889,0
14722,84.51949226033085,1
14723,75.27681923420266,0
14724,65.07394101557664,0
14725,73.00244212261408,0
14726,59.35702370948859,0
14727,86.91468185933742,0
14728,78.51936721177341,0
14729,76.71753681398175,1
14730,73.99199959017926,0
14731,97.00872597241592,0
14732,66.35529150075794,0
14733,94.36532431896332,0
14734,91.76648929616698,1
14735,69.86110726226607,0
14736,79.18097014350103,1
14737,87.19860566209893,1
14738,89.72002801846864,1
14739,97.12875818434179,1
14740,63.14368492877931,0
14741,86.23762027271057,1
14742,85.37753342165337,1
14743,87.20563217551195,1
14744,78.85101317249739,0
14745,94.02663103250909,1
14746,74.32479220148431,0
14747,85.30226780415617,0
14748,91.13879387970363,0
14749,70.01220209029259,0
14750,73.08542199173824,0
14751,81.76761248070669,1
14752,65.12361674591344,1
14753,96.35910835820232,0
14754,78.6231712484224,0
14755,78.91868203079068,0
14756,78.75862035100248,0
14757,85.03319299320997,1
14758,72.69138730626618,0
14759,66.77141662685422,0
14760,95.55581965885266,0
14761,65.07216759648648,1
14762,83.6144939208473,1
14763,89.29398581019942,1
14764,81.64639407200677,1
14765,82.46523782340894,1
14766,72.19788733535728,0
14767,78.35894139471827,1
14768,75.0764134448223,1
14769,47.4385992122086,0
14770,77.53622512060005,0
14771,93.50729636514693,1
14772,72.68038268195217,1
14773,79.23346275428851,0
14774,100.0,1
14775,86.70739993139921,0
14776,86.57590285732915,1
14777,88.29610616617444,1
14778,80.10128542780382,0
14779,80.2539789691992,1
14780,68.67703770454969,1
14781,87.01140259466023,1
14782,75.92570251625949,1
14783,85.34904553938507,1
14784,81.77505126454581,0
14785,79.69435282950327,0
14786,87.75978282950673,0
14787,96.81671125018373,0
14788,92.21586352849462,1
14789,87.21768272729949,1
14790,70.44302613061382,0
14791,100.0,0
14792,94.31606152951433,1
14793,69.51101228747343,1
14794,81.79069566879893,0
14795,71.0296858329635,0
14796,63.82813958441578,0
14797,79.81452426397111,0
14798,81.43917063457921,0
14799,63.60784353430206,1
14800,76.06043202600814,1
14801,97.90383804444531,1
14802,69.05028764717693,0
14803,97.67046246139184,1
14804,85.64840265780218,1
14805,78.2065067644712,1
14806,75.98404837864756,1
14807,72.03430953407566,0
14808,72.83619141248512,0
14809,67.0633751341568,0
14810,74.33734265885695,1
14811,74.57976484733327,0
14812,74.9400310347396,1
14813,75.20098094133225,1
14814,77.14724263309203,0
14815,89.02140961131278,0
14816,82.2921672478301,0
14817,90.04068714961703,0
14818,79.35507448681156,0
14819,91.72476763081764,1
14820,75.20534279974177,0
14821,84.93884458268562,1
14822,72.57320385336656,0
14823,81.7705168319228,1
14824,89.54516576104751,0
14825,72.03759448789924,0
14826,86.44292201770769,0
14827,79.27249325715043,0
14828,84.50828409549987,0
14829,81.10312584768988,1
14830,88.59645979827486,1
14831,90.12707100355878,1
14832,78.76885360750713,0
14833,79.15302506957994,1
14834,76.57016156403967,0
14835,90.00255069226114,1
14836,76.60067172499963,0
14837,65.0586378122477,0
14838,72.27991565796205,1
14839,80.38546846445634,0
14840,64.48796648808845,1
14841,72.0481731328623,1
14842,56.98451815350395,0
14843,64.73697635234329,1
14844,72.22084210039237,1
14845,64.95249890485235,0
14846,96.10952353687159,1
14847,64.78534729868915,1
14848,79.2646097055926,0
14849,69.87918561083401,1
14850,80.99005534979919,1
14851,87.87354992706622,1
14852,78.4676022180752,1
14853,100.0,1
14854,75.91025060354823,0
14855,70.78461980915888,0
14856,82.25792172607943,1
14857,75.6716785338837,0
14858,100.0,0
14859,73.37673048194871,0
14860,76.29991425661541,1
14861,94.10686307804045,1
14862,97.02222998984017,1
14863,73.29687715137098,0
14864,73.68214921610546,0
14865,70.95756089484937,0
14866,84.45413773300447,1
14867,67.1530646339882,1
14868,77.80216241734652,0
14869,82.58241373192433,1
14870,84.5295612630547,0
14871,92.61588766823431,1
14872,75.55982016304348,0
14873,64.76661218917971,0
14874,72.12060852657689,1
14875,88.01946119713675,0
14876,81.29400293735708,1
14877,84.56551394092848,1
14878,65.92236509648207,0
14879,98.88215168882378,1
14880,78.92360748419425,0
14881,85.1964158353522,1
14882,100.0,0
14883,75.5639173926539,0
14884,83.87539482098249,1
14885,86.20540592010637,0
14886,80.97867506950749,1
14887,73.45579459760997,0
14888,94.92765498116889,0
14889,95.53502828763101,1
14890,80.77076404297799,1
14891,63.30480097144911,0
14892,80.11108443063142,0
14893,81.24632447880313,1
14894,85.18914001908445,1
14895,83.00290310678791,1
14896,100.0,0
14897,87.57128430400638,1
14898,77.80324074920516,0
14899,88.58265940430641,1
14900,74.0370883689756,1
14901,86.80985402181774,0
14902,87.1878890997358,1
14903,86.7323110519734,1
14904,74.72865333757665,0
14905,81.35763977953475,1
14906,86.5587007422156,0
14907,75.15995284697266,0
14908,73.61417460621306,0
14909,68.59897132570855,0
14910,73.82655029696113,0
14911,68.57585336170753,0
14912,81.64193660573241,0
14913,78.39848933576246,0
14914,93.88790296820656,1
14915,78.99425633618954,0
14916,84.4470027713773,1
14917,66.58114345896566,0
14918,85.83736957694802,0
14919,65.54044496597493,0
14920,75.41748335858993,0
14921,77.80147295592889,0
14922,71.96718595589992,0
14923,80.5997031702361,1
14924,77.57906780150776,0
14925,63.31570058887949,0
14926,95.96357245829599,1
